vulture,kansas,september 24
flamingo,michigan,august 15
common teal,maine,june 25
stork,new york,october 22
little grebe,michigan,march 26
vulture,michigan,october 14
little grebe,missouri,june 06
bald eagle,kentucky,june 24
common teal,kansas,june 14
albatross,maine,july 12
shoebill,maine,july 30
flamingo,kentucky,july 05
bald eagle,missouri,november 09
shoebill,kentucky,july 18
flamingo,michigan,august 03
vulture,kentucky,october 26
flamingo,kansas,june 17
common teal,kansas,august 12
bald eagle,kansas,may 22
common teal,missouri,july 23
long-tailed duck,kentucky,july 04
long-tailed duck,michigan,august 27
common teal,maine,august 05
common teal,new york,april 24
stork,maine,july 16
stork,new york,september 14
vulture,maine,december 05
bald eagle,new york,may 29
vulture,kentucky,may 21
bald eagle,michigan,july 28
shoebill,kentucky,july 21
common teal,maine,may 13
common teal,maine,august 30
vulture,maine,may 31
flamingo,maine,july 30
heron,kansas,september 01
little grebe,michigan,may 03
heron,kansas,july 10
vulture,missouri,september 11
flamingo,new york,may 30
heron,new york,june 10
bald eagle,kentucky,august 16
vulture,michigan,july 30
bald eagle,kentucky,july 10
shoebill,maine,july 07
flamingo,kentucky,december 07
vulture,michigan,december 31
albatross,kansas,july 22
albatross,new york,july 14
long-tailed duck,michigan,august 29
heron,new york,june 22
shoebill,kansas,may 15
flamingo,michigan,july 21
shoebill,new york,june 07
shoebill,kansas,may 10
vulture,michigan,september 02
bald eagle,missouri,may 30
stork,kansas,june 14
stork,missouri,may 03
flamingo,new york,september 06
albatross,new york,august 16
little grebe,kansas,september 13
vulture,maine,august 03
heron,kansas,june 23
flamingo,kentucky,august 31
little grebe,new york,april 13
albatross,maine,july 08
little grebe,new york,may 17
flamingo,new york,july 29
albatross,missouri,august 31
flamingo,kansas,august 23
flamingo,michigan,july 10
albatross,maine,may 28
albatross,new york,june 28
little grebe,maine,august 21
flamingo,michigan,july 28
shoebill,missouri,july 28
heron,michigan,august 22
stork,kentucky,august 17
vulture,missouri,may 24
vulture,kentucky,july 01
bald eagle,missouri,june 15
long-tailed duck,missouri,july 24
stork,missouri,july 05
bald eagle,michigan,june 23
heron,missouri,june 15
stork,michigan,august 10
little grebe,kansas,july 19
flamingo,missouri,july 19
shoebill,new york,may 04
stork,michigan,november 12
flamingo,kentucky,june 01
flamingo,kentucky,august 07
heron,michigan,september 18
flamingo,maine,september 07
shoebill,missouri,september 11
vulture,missouri,april 25
shoebill,kentucky,august 18
little grebe,maine,september 18
flamingo,maine,august 04
common teal,new york,july 03
stork,kansas,september 21
little grebe,new york,july 25
vulture,kansas,june 23
vulture,missouri,august 15
little grebe,new york,april 26
stork,maine,september 27
stork,michigan,august 10
long-tailed duck,missouri,may 19
little grebe,michigan,march 09
stork,kansas,august 31
common teal,maine,june 22
long-tailed duck,new york,june 01
flamingo,missouri,july 30
common teal,kentucky,august 15
bald eagle,michigan,june 18
shoebill,michigan,july 22
albatross,maine,september 10
common teal,kansas,july 25
bald eagle,kansas,september 19
albatross,kansas,june 02
little grebe,michigan,may 08
albatross,kansas,july 26
albatross,missouri,august 24
long-tailed duck,kentucky,july 21
albatross,michigan,july 29
vulture,missouri,october 11
albatross,new york,september 02
heron,michigan,august 17
albatross,new york,september 05
flamingo,michigan,july 02
little grebe,new york,august 27
long-tailed duck,missouri,june 21
long-tailed duck,michigan,october 25
little grebe,missouri,august 26
bald eagle,new york,november 02
shoebill,new york,july 26
bald eagle,maine,june 08
vulture,kansas,march 20
flamingo,kansas,july 15
vulture,maine,june 22
little grebe,maine,june 24
flamingo,kansas,may 25
vulture,kansas,august 01
vulture,michigan,october 14
flamingo,michigan,july 27
stork,new york,may 25
vulture,michigan,july 17
common teal,kansas,may 25
heron,kansas,may 16
albatross,new york,march 21
shoebill,kansas,june 13
albatross,kentucky,june 08
flamingo,maine,september 19
flamingo,maine,june 13
albatross,kentucky,september 26
long-tailed duck,michigan,may 04
flamingo,kentucky,july 15
flamingo,maine,may 16
common teal,new york,august 18
flamingo,missouri,august 19
heron,kentucky,september 08
little grebe,maine,september 07
shoebill,maine,september 12
shoebill,kansas,august 09
flamingo,missouri,july 20
albatross,kentucky,july 08
stork,maine,august 01
stork,kentucky,april 27
vulture,kentucky,june 09
bald eagle,kansas,august 19
little grebe,michigan,august 01
albatross,maine,july 20
vulture,maine,september 07
vulture,maine,july 17
shoebill,kansas,june 22
bald eagle,new york,june 27
albatross,new york,august 30
little grebe,kansas,august 16
common teal,missouri,july 27
stork,kentucky,july 20
shoebill,kentucky,may 30
vulture,new york,december 02
bald eagle,new york,september 19
shoebill,missouri,may 09
long-tailed duck,maine,november 17
long-tailed duck,maine,july 12
bald eagle,kentucky,may 14
vulture,kansas,august 30
heron,kansas,july 11
bald eagle,kansas,august 01
heron,kentucky,september 05
flamingo,kansas,july 31
common teal,kentucky,june 22
flamingo,maine,august 26
long-tailed duck,kentucky,september 30
long-tailed duck,missouri,august 31
vulture,kansas,july 07
common teal,michigan,june 11
common teal,kentucky,june 26
heron,missouri,july 03
common teal,maine,september 16
long-tailed duck,kansas,september 09
flamingo,maine,july 25
vulture,missouri,september 07
albatross,missouri,july 18
stork,missouri,april 07
heron,new york,june 10
common teal,michigan,july 29
shoebill,michigan,may 04
little grebe,maine,april 03
long-tailed duck,michigan,may 11
heron,missouri,august 25
long-tailed duck,kansas,july 27
common teal,michigan,june 04
vulture,kentucky,august 04
bald eagle,maine,august 25
vulture,michigan,october 14
common teal,kansas,july 11
stork,michigan,july 24
common teal,maine,may 31
shoebill,missouri,july 14
little grebe,new york,july 06
vulture,kansas,july 01
long-tailed duck,maine,september 20
common teal,missouri,september 13
vulture,kentucky,november 29
heron,kansas,july 15
flamingo,maine,july 24
common teal,maine,october 27
shoebill,maine,april 10
heron,kentucky,august 02
little grebe,michigan,june 10
heron,kansas,june 08
albatross,kentucky,september 30
vulture,michigan,june 21
vulture,kentucky,june 27
long-tailed duck,maine,october 19
heron,michigan,september 17
shoebill,maine,july 16
flamingo,kentucky,june 14
shoebill,michigan,august 19
bald eagle,kentucky,august 16
heron,missouri,june 10
shoebill,michigan,august 17
heron,michigan,october 29
bald eagle,kansas,january 25
vulture,kansas,october 24
little grebe,kentucky,april 15
little grebe,michigan,october 05
long-tailed duck,new york,september 10
flamingo,maine,may 16
heron,kentucky,september 20
heron,kansas,september 05
heron,missouri,june 22
common teal,kansas,august 23
little grebe,new york,april 19
common teal,missouri,july 29
shoebill,missouri,december 14
heron,missouri,may 06
little grebe,new york,august 14
albatross,missouri,may 01
flamingo,michigan,june 02
little grebe,maine,august 09
shoebill,maine,july 22
long-tailed duck,missouri,july 02
bald eagle,kentucky,june 19
stork,kentucky,july 19
vulture,michigan,june 04
little grebe,kansas,august 12
little grebe,missouri,october 14
flamingo,michigan,july 08
flamingo,kansas,june 11
bald eagle,michigan,june 11
common teal,michigan,august 09
vulture,michigan,may 13
albatross,kansas,april 08
heron,new york,june 22
stork,kansas,june 13
shoebill,kentucky,july 13
flamingo,missouri,october 13
vulture,kentucky,august 26
heron,kentucky,july 24
flamingo,new york,july 28
common teal,kentucky,may 27
stork,missouri,june 01
little grebe,new york,august 06
bald eagle,new york,june 28
little grebe,michigan,september 19
long-tailed duck,missouri,june 25
heron,kansas,september 18
common teal,michigan,july 03
vulture,michigan,may 13
long-tailed duck,new york,august 01
flamingo,new york,september 21
shoebill,missouri,may 24
heron,missouri,august 14
heron,kansas,june 30
common teal,maine,may 26
stork,kentucky,august 13
vulture,maine,august 30
albatross,missouri,july 27
heron,michigan,november 01
shoebill,kansas,august 11
heron,maine,july 21
common teal,missouri,march 16
common teal,michigan,july 19
common teal,missouri,june 07
bald eagle,new york,august 09
flamingo,michigan,october 07
flamingo,new york,may 31
bald eagle,maine,october 22
little grebe,kentucky,july 28
long-tailed duck,maine,august 19
little grebe,missouri,july 09
albatross,kentucky,june 23
flamingo,michigan,june 01
long-tailed duck,maine,july 25
vulture,maine,september 07
albatross,michigan,september 01
flamingo,michigan,july 27
long-tailed duck,michigan,august 03
stork,maine,august 06
shoebill,kansas,july 18
common teal,kansas,july 24
shoebill,maine,june 16
stork,kansas,august 21
albatross,missouri,july 13
stork,new york,may 14
bald eagle,kentucky,may 19
long-tailed duck,kentucky,august 23
bald eagle,new york,september 13
vulture,missouri,july 05
little grebe,missouri,october 23
long-tailed duck,kansas,june 14
little grebe,michigan,july 28
common teal,kentucky,september 12
vulture,kentucky,september 08
shoebill,kansas,july 07
little grebe,kansas,august 08
bald eagle,new york,june 28
common teal,maine,may 23
flamingo,missouri,september 03
bald eagle,michigan,september 09
common teal,missouri,september 08
flamingo,kentucky,april 05
flamingo,michigan,august 20
heron,new york,november 12
flamingo,kentucky,july 27
flamingo,kansas,june 18
vulture,kansas,june 10
stork,missouri,july 22
albatross,missouri,september 28
flamingo,missouri,september 29
stork,new york,august 06
vulture,michigan,august 03
shoebill,kansas,june 07
shoebill,kentucky,june 15
flamingo,kansas,august 15
bald eagle,missouri,july 17
shoebill,missouri,october 24
little grebe,missouri,august 24
common teal,new york,august 07
bald eagle,maine,september 27
stork,missouri,september 21
heron,michigan,july 19
albatross,kentucky,april 24
heron,kentucky,october 13
long-tailed duck,new york,june 14
albatross,kansas,may 18
little grebe,missouri,august 30
common teal,maine,june 23
little grebe,kentucky,may 11
stork,missouri,july 24
little grebe,new york,may 03
vulture,kentucky,july 10
shoebill,kentucky,july 27
long-tailed duck,new york,june 17
albatross,kansas,may 05
common teal,michigan,july 30
flamingo,missouri,october 02
shoebill,kansas,october 03
albatross,kansas,july 26
long-tailed duck,kansas,september 09
shoebill,kentucky,july 30
long-tailed duck,michigan,august 03
vulture,michigan,september 05
stork,new york,august 18
vulture,kentucky,september 26
long-tailed duck,missouri,august 22
heron,kansas,september 18
bald eagle,michigan,october 07
flamingo,kentucky,august 27
albatross,missouri,may 14
flamingo,kansas,may 15
little grebe,michigan,july 19
little grebe,michigan,march 28
common teal,maine,september 07
flamingo,missouri,july 15
shoebill,missouri,june 05
little grebe,michigan,october 01
common teal,michigan,september 09
shoebill,maine,june 23
bald eagle,maine,june 29
stork,michigan,october 01
little grebe,michigan,september 30
bald eagle,kentucky,june 13
stork,missouri,august 08
stork,kentucky,october 08
common teal,new york,may 04
long-tailed duck,maine,june 25
vulture,kansas,may 17
stork,kansas,may 23
vulture,missouri,june 01
heron,kentucky,july 28
little grebe,kentucky,august 29
flamingo,missouri,august 02
little grebe,kentucky,august 26
little grebe,kansas,may 13
albatross,new york,july 29
stork,kansas,september 21
little grebe,missouri,may 06
long-tailed duck,new york,june 25
flamingo,missouri,june 06
vulture,kansas,august 15
flamingo,missouri,may 25
long-tailed duck,kansas,august 24
heron,new york,september 18
heron,missouri,august 07
shoebill,missouri,january 02
long-tailed duck,kentucky,june 30
flamingo,michigan,september 01
little grebe,maine,june 05
bald eagle,new york,august 01
little grebe,kentucky,july 08
stork,kentucky,may 28
stork,maine,june 20
flamingo,new york,december 29
albatross,michigan,september 27
albatross,missouri,september 11
shoebill,michigan,august 04
stork,kansas,june 16
flamingo,kentucky,july 13
flamingo,new york,july 25
long-tailed duck,maine,july 11
heron,michigan,june 12
shoebill,missouri,october 13
vulture,michigan,july 16
shoebill,michigan,september 04
common teal,michigan,june 03
heron,new york,july 07
little grebe,michigan,july 20
flamingo,new york,june 06
vulture,michigan,july 13
vulture,missouri,may 20
bald eagle,new york,may 31
shoebill,maine,july 20
vulture,kentucky,june 29
shoebill,michigan,september 26
albatross,new york,august 11
long-tailed duck,kentucky,august 17
vulture,michigan,august 19
common teal,maine,august 18
vulture,missouri,july 25
heron,missouri,june 12
shoebill,new york,august 29
heron,new york,june 20
common teal,missouri,august 27
long-tailed duck,new york,july 20
heron,kentucky,june 24
stork,maine,august 24
flamingo,maine,may 01
heron,maine,april 16
common teal,new york,july 14
long-tailed duck,new york,august 21
albatross,maine,july 15
vulture,kentucky,september 03
albatross,new york,april 27
albatross,kentucky,july 24
flamingo,michigan,july 26
flamingo,new york,august 01
bald eagle,maine,september 15
little grebe,michigan,june 13
albatross,michigan,august 04
little grebe,new york,may 17
little grebe,michigan,august 16
heron,new york,july 14
common teal,missouri,july 17
heron,new york,june 05
heron,kentucky,may 31
long-tailed duck,michigan,november 22
heron,michigan,july 09
little grebe,maine,july 04
little grebe,missouri,july 06
bald eagle,missouri,september 01
flamingo,michigan,june 26
shoebill,new york,may 10
shoebill,kentucky,august 11
vulture,missouri,february 12
vulture,new york,september 19
stork,michigan,july 18
little grebe,maine,july 01
heron,kansas,august 14
shoebill,maine,june 18
flamingo,kansas,may 29
vulture,new york,june 23
vulture,maine,july 07
little grebe,new york,october 23
bald eagle,new york,june 07
vulture,michigan,september 27
albatross,new york,august 04
common teal,missouri,may 11
long-tailed duck,michigan,september 09
flamingo,michigan,july 29
long-tailed duck,kansas,july 02
long-tailed duck,kansas,july 26
long-tailed duck,maine,october 28
vulture,maine,july 13
bald eagle,new york,july 30
common teal,maine,august 13
heron,kentucky,august 10
albatross,maine,june 11
vulture,kansas,september 20
heron,michigan,october 03
common teal,kentucky,july 06
stork,kansas,june 16
little grebe,new york,august 17
bald eagle,kansas,june 22
common teal,kentucky,may 22
little grebe,kentucky,may 30
little grebe,kansas,april 02
albatross,new york,september 04
stork,missouri,may 14
stork,maine,september 04
common teal,new york,october 11
flamingo,michigan,june 13
long-tailed duck,new york,april 21
heron,maine,june 18
bald eagle,kentucky,september 04
little grebe,new york,august 16
little grebe,kentucky,august 21
heron,new york,may 02
common teal,missouri,september 28
long-tailed duck,kentucky,august 27
common teal,kentucky,may 15
common teal,new york,august 15
stork,kansas,april 27
little grebe,new york,june 13
flamingo,kansas,june 14
bald eagle,new york,september 12
flamingo,maine,june 29
long-tailed duck,kansas,june 17
albatross,new york,march 19
albatross,kentucky,november 04
flamingo,kentucky,july 16
bald eagle,michigan,may 05
common teal,kentucky,october 02
long-tailed duck,michigan,june 10
flamingo,michigan,july 17
shoebill,kansas,may 02
stork,kansas,july 28
albatross,michigan,june 17
heron,maine,august 10
vulture,new york,july 22
shoebill,kansas,july 01
little grebe,michigan,june 21
little grebe,new york,july 17
albatross,kentucky,july 30
common teal,new york,may 01
heron,michigan,july 29
flamingo,missouri,august 29
albatross,kansas,august 25
flamingo,new york,september 05
vulture,michigan,june 25
heron,michigan,november 11
flamingo,kentucky,july 04
little grebe,missouri,may 23
flamingo,kentucky,may 24
long-tailed duck,new york,august 15
albatross,michigan,october 28
stork,kentucky,august 06
albatross,kentucky,august 22
stork,michigan,august 11
little grebe,missouri,may 11
shoebill,michigan,september 07
albatross,michigan,july 10
shoebill,new york,june 25
little grebe,new york,august 16
common teal,kentucky,september 29
flamingo,missouri,july 06
stork,kentucky,august 27
stork,kansas,july 13
bald eagle,maine,october 11
shoebill,new york,september 11
flamingo,michigan,september 12
albatross,new york,june 01
albatross,kentucky,september 22
common teal,michigan,august 07
long-tailed duck,maine,november 13
common teal,maine,june 06
bald eagle,maine,june 24
stork,missouri,june 09
shoebill,maine,september 23
long-tailed duck,new york,march 23
stork,michigan,july 08
bald eagle,missouri,october 19
shoebill,kentucky,september 27
flamingo,new york,july 07
stork,kentucky,november 17
little grebe,maine,november 02
heron,kansas,december 07
vulture,michigan,april 21
flamingo,maine,july 10
albatross,new york,july 10
shoebill,michigan,july 19
vulture,maine,august 04
vulture,missouri,august 12
bald eagle,michigan,august 08
shoebill,michigan,august 19
stork,michigan,september 19
flamingo,michigan,august 28
shoebill,missouri,october 07
bald eagle,missouri,may 13
shoebill,missouri,july 03
vulture,missouri,july 26
heron,kansas,july 19
vulture,kansas,october 13
common teal,kansas,april 21
little grebe,michigan,july 26
vulture,kansas,july 27
heron,kansas,july 05
albatross,michigan,august 28
shoebill,maine,july 14
bald eagle,maine,august 06
shoebill,new york,june 24
albatross,missouri,july 28
albatross,new york,august 08
albatross,maine,august 03
albatross,kansas,july 23
little grebe,kansas,july 02
vulture,maine,august 05
long-tailed duck,new york,july 27
flamingo,new york,june 02
shoebill,michigan,june 13
shoebill,michigan,august 15
long-tailed duck,maine,june 25
vulture,kentucky,september 18
little grebe,maine,june 28
heron,maine,february 10
heron,missouri,july 22
stork,michigan,july 05
albatross,michigan,august 24
heron,new york,august 27
little grebe,michigan,august 18
shoebill,kansas,july 01
common teal,missouri,may 04
flamingo,kentucky,july 05
albatross,missouri,august 06
albatross,missouri,june 27
common teal,new york,september 01
albatross,maine,september 10
bald eagle,kentucky,august 09
little grebe,michigan,august 26
albatross,maine,september 08
long-tailed duck,missouri,november 04
heron,kentucky,july 16
bald eagle,maine,march 06
bald eagle,kentucky,september 11
albatross,new york,july 21
albatross,kansas,july 26
shoebill,maine,december 09
bald eagle,kansas,may 06
albatross,missouri,august 20
shoebill,kansas,september 16
heron,missouri,july 31
vulture,new york,august 01
common teal,missouri,july 23
flamingo,new york,july 24
little grebe,michigan,may 02
flamingo,new york,august 23
heron,michigan,july 27
shoebill,maine,july 26
long-tailed duck,kentucky,july 26
common teal,new york,august 13
albatross,missouri,july 25
common teal,new york,august 13
long-tailed duck,kansas,june 12
stork,missouri,august 12
common teal,missouri,july 09
flamingo,kentucky,august 23
bald eagle,kentucky,june 18
long-tailed duck,kentucky,october 09
long-tailed duck,missouri,may 20
little grebe,kentucky,august 24
heron,new york,september 25
long-tailed duck,kentucky,april 11
common teal,missouri,august 05
stork,kentucky,august 29
vulture,kansas,july 27
common teal,missouri,august 05
albatross,new york,june 12
little grebe,new york,april 12
albatross,missouri,august 28
shoebill,michigan,august 23
albatross,missouri,june 03
heron,missouri,june 21
albatross,michigan,june 29
vulture,maine,august 06
albatross,new york,august 03
shoebill,kentucky,june 15
vulture,kansas,may 26
stork,kansas,august 19
albatross,michigan,may 22
shoebill,kansas,september 09
long-tailed duck,michigan,june 01
common teal,maine,september 29
little grebe,michigan,june 25
heron,maine,august 02
bald eagle,michigan,may 30
flamingo,michigan,october 09
vulture,kansas,july 15
albatross,new york,july 24
stork,new york,october 14
little grebe,missouri,august 31
stork,maine,june 02
stork,michigan,august 15
common teal,michigan,june 11
vulture,kansas,august 14
vulture,kansas,august 14
bald eagle,maine,june 02
stork,new york,august 09
bald eagle,kansas,july 18
flamingo,kansas,august 02
heron,kansas,july 16
stork,kansas,august 14
flamingo,kentucky,august 19
long-tailed duck,maine,september 18
bald eagle,missouri,june 06
common teal,maine,july 10
little grebe,kentucky,july 14
shoebill,new york,september 10
bald eagle,maine,june 05
common teal,maine,june 17
common teal,kansas,april 08
vulture,kansas,september 23
shoebill,kansas,july 30
heron,missouri,july 17
flamingo,missouri,july 15
little grebe,missouri,october 08
long-tailed duck,maine,may 22
common teal,new york,july 09
long-tailed duck,kansas,may 02
vulture,maine,august 14
flamingo,kansas,july 04
flamingo,kentucky,june 24
little grebe,maine,september 23
little grebe,michigan,june 25
heron,kansas,july 24
vulture,maine,august 07
vulture,new york,september 16
vulture,maine,july 16
long-tailed duck,kentucky,september 01
little grebe,new york,september 22
bald eagle,missouri,july 15
bald eagle,kentucky,august 27
albatross,kansas,september 23
shoebill,kansas,june 05
little grebe,new york,june 24
heron,missouri,june 28
vulture,missouri,may 21
flamingo,michigan,july 15
stork,missouri,september 06
bald eagle,kansas,july 15
little grebe,maine,july 25
common teal,maine,july 08
little grebe,missouri,may 14
albatross,kentucky,september 10
long-tailed duck,michigan,march 28
stork,kentucky,september 18
bald eagle,kentucky,august 22
bald eagle,missouri,may 02
bald eagle,michigan,july 13
little grebe,kentucky,may 07
bald eagle,michigan,august 07
heron,michigan,july 23
little grebe,new york,august 16
stork,kentucky,september 28
heron,new york,august 12
albatross,new york,april 11
little grebe,missouri,july 27
shoebill,michigan,july 21
little grebe,new york,july 23
flamingo,michigan,november 10
vulture,kentucky,august 10
bald eagle,maine,november 28
flamingo,kansas,august 22
little grebe,missouri,june 06
flamingo,kentucky,july 05
bald eagle,michigan,september 24
bald eagle,missouri,october 31
shoebill,new york,august 10
flamingo,maine,june 30
little grebe,new york,august 10
little grebe,maine,september 16
little grebe,missouri,may 30
heron,kentucky,august 15
common teal,missouri,june 29
bald eagle,michigan,august 27
stork,maine,may 30
shoebill,kansas,august 29
albatross,new york,october 29
heron,kansas,august 25
shoebill,missouri,july 09
bald eagle,kansas,july 17
little grebe,maine,september 04
vulture,new york,june 15
stork,maine,july 28
vulture,maine,august 07
bald eagle,maine,july 31
shoebill,kansas,august 11
common teal,kansas,september 15
albatross,maine,july 19
long-tailed duck,maine,july 28
little grebe,michigan,june 22
little grebe,kentucky,october 05
stork,kansas,june 25
vulture,kentucky,september 18
stork,new york,july 16
flamingo,michigan,june 09
vulture,missouri,july 01
shoebill,kansas,june 21
heron,kansas,august 30
vulture,maine,june 26
stork,maine,august 12
long-tailed duck,kansas,october 16
heron,maine,may 20
vulture,michigan,december 21
long-tailed duck,missouri,april 27
little grebe,missouri,july 29
heron,new york,august 05
heron,new york,august 01
flamingo,kansas,june 26
albatross,new york,august 12
common teal,new york,may 15
flamingo,kansas,september 23
common teal,kentucky,july 26
long-tailed duck,maine,august 20
common teal,new york,june 09
heron,new york,july 30
albatross,kansas,july 18
flamingo,michigan,may 25
vulture,michigan,june 09
heron,maine,june 23
shoebill,missouri,july 13
flamingo,new york,september 03
stork,maine,july 14
common teal,missouri,july 10
flamingo,kansas,july 01
flamingo,missouri,september 12
common teal,kentucky,april 20
common teal,michigan,august 16
long-tailed duck,kentucky,august 31
heron,new york,april 29
long-tailed duck,new york,july 19
heron,maine,august 27
long-tailed duck,new york,august 19
heron,michigan,june 02
albatross,kansas,july 15
heron,missouri,june 24
common teal,maine,june 29
common teal,missouri,august 31
bald eagle,missouri,july 15
shoebill,michigan,august 14
shoebill,missouri,october 09
bald eagle,maine,august 21
heron,kansas,august 23
bald eagle,kansas,april 15
albatross,new york,august 26
long-tailed duck,kansas,september 04
vulture,new york,may 01
vulture,kansas,july 09
bald eagle,missouri,may 31
albatross,kentucky,april 17
shoebill,kentucky,may 28
flamingo,michigan,may 26
shoebill,michigan,july 29
common teal,new york,june 02
vulture,michigan,august 27
shoebill,new york,june 30
heron,kentucky,september 15
little grebe,missouri,june 09
flamingo,maine,july 20
common teal,new york,june 26
long-tailed duck,new york,july 13
long-tailed duck,maine,august 04
bald eagle,maine,august 02
albatross,kentucky,april 18
flamingo,missouri,september 03
flamingo,new york,july 26
bald eagle,maine,april 30
albatross,michigan,september 09
long-tailed duck,maine,september 07
common teal,kentucky,july 01
heron,kansas,august 10
heron,michigan,september 25
shoebill,michigan,august 09
albatross,missouri,september 10
stork,maine,august 18
vulture,michigan,june 03
albatross,maine,july 19
flamingo,new york,august 07
shoebill,kentucky,august 18
stork,maine,may 06
common teal,michigan,april 10
stork,kansas,july 17
stork,new york,july 20
shoebill,kentucky,august 02
common teal,kansas,august 08
bald eagle,new york,june 20
vulture,michigan,may 26
shoebill,michigan,june 26
bald eagle,missouri,october 03
common teal,kentucky,august 05
bald eagle,michigan,july 19
long-tailed duck,new york,september 05
shoebill,kansas,june 08
vulture,new york,june 25
albatross,new york,july 30
bald eagle,kentucky,june 18
common teal,kentucky,june 18
albatross,kentucky,june 12
stork,new york,june 22
albatross,michigan,june 10
albatross,new york,april 01
common teal,kansas,march 16
long-tailed duck,maine,june 08
bald eagle,kentucky,july 20
common teal,missouri,september 10
stork,kentucky,august 09
heron,michigan,may 21
common teal,new york,june 03
common teal,new york,august 27
long-tailed duck,kentucky,july 03
little grebe,michigan,september 18
vulture,missouri,august 31
stork,michigan,june 24
albatross,michigan,september 16
little grebe,new york,august 06
little grebe,missouri,july 16
flamingo,michigan,june 30
stork,michigan,september 15
flamingo,kansas,august 05
little grebe,michigan,december 02
bald eagle,new york,august 05
albatross,michigan,july 14
stork,maine,august 27
stork,kansas,july 30
heron,michigan,september 15
shoebill,kentucky,may 12
long-tailed duck,kansas,june 08
albatross,maine,july 09
common teal,new york,july 29
common teal,kansas,june 28
vulture,kansas,september 13
shoebill,missouri,august 17
stork,kentucky,august 15
heron,maine,june 28
vulture,kansas,september 23
albatross,michigan,july 11
flamingo,missouri,june 24
flamingo,new york,june 16
flamingo,kentucky,august 08
little grebe,kansas,june 13
flamingo,michigan,july 11
common teal,michigan,september 11
common teal,maine,august 27
vulture,maine,july 18
bald eagle,kentucky,july 22
heron,missouri,july 22
bald eagle,kansas,april 17
little grebe,kentucky,august 04
stork,missouri,september 27
flamingo,new york,june 12
stork,michigan,july 14
long-tailed duck,new york,october 24
shoebill,missouri,august 27
flamingo,new york,june 11
heron,kansas,august 05
vulture,new york,july 14
common teal,new york,may 14
flamingo,kansas,june 30
bald eagle,new york,august 19
stork,michigan,june 18
flamingo,kentucky,july 21
common teal,kentucky,may 17
long-tailed duck,kentucky,may 08
vulture,kentucky,july 03
flamingo,new york,june 17
long-tailed duck,missouri,september 27
little grebe,new york,june 08
heron,maine,may 24
flamingo,missouri,july 16
stork,kansas,july 08
albatross,missouri,july 11
flamingo,missouri,april 21
stork,kentucky,august 27
common teal,new york,june 13
vulture,maine,april 02
common teal,missouri,april 01
flamingo,new york,august 24
common teal,missouri,september 21
shoebill,michigan,may 21
shoebill,kansas,may 27
flamingo,missouri,august 30
heron,kansas,june 18
long-tailed duck,michigan,june 25
stork,maine,july 05
stork,maine,june 10
flamingo,kansas,june 20
heron,kansas,may 23
long-tailed duck,maine,august 16
albatross,maine,november 14
stork,new york,july 30
common teal,michigan,august 05
little grebe,missouri,may 29
long-tailed duck,kentucky,july 22
bald eagle,kentucky,may 18
common teal,missouri,august 25
albatross,maine,july 13
bald eagle,maine,august 05
little grebe,kentucky,august 06
stork,michigan,september 04
albatross,maine,august 27
albatross,kansas,september 09
little grebe,missouri,august 23
common teal,kansas,september 03
common teal,kentucky,june 01
long-tailed duck,kansas,july 20
flamingo,kentucky,july 13
heron,michigan,july 01
common teal,michigan,june 20
vulture,michigan,october 11
long-tailed duck,kansas,august 27
little grebe,kansas,september 12
long-tailed duck,missouri,june 16
albatross,kentucky,august 10
bald eagle,maine,june 03
shoebill,missouri,august 21
bald eagle,missouri,july 23
heron,kentucky,july 30
long-tailed duck,missouri,july 29
vulture,new york,june 21
vulture,kentucky,august 14
shoebill,missouri,august 29
little grebe,kansas,june 03
vulture,michigan,june 30
little grebe,kentucky,august 20
flamingo,maine,september 04
flamingo,missouri,july 19
albatross,new york,july 11
common teal,missouri,july 12
albatross,missouri,july 14
stork,maine,may 12
stork,michigan,june 11
albatross,maine,september 11
long-tailed duck,kentucky,july 02
albatross,maine,may 28
stork,maine,june 22
common teal,missouri,march 31
albatross,maine,july 10
stork,missouri,may 05
common teal,maine,may 22
long-tailed duck,maine,august 02
little grebe,kansas,september 04
vulture,maine,september 06
common teal,kansas,october 05
vulture,maine,august 16
shoebill,new york,may 11
little grebe,kentucky,october 08
flamingo,michigan,august 17
long-tailed duck,kansas,august 01
stork,kentucky,july 03
bald eagle,kansas,august 22
shoebill,kansas,august 26
flamingo,kentucky,june 08
heron,new york,july 21
flamingo,michigan,august 14
flamingo,michigan,august 09
shoebill,new york,august 03
stork,kansas,september 20
long-tailed duck,missouri,june 24
heron,new york,april 16
common teal,kentucky,august 09
stork,maine,july 22
heron,maine,may 02
little grebe,maine,june 29
flamingo,kansas,september 02
common teal,kentucky,july 17
stork,kansas,may 22
long-tailed duck,michigan,july 16
vulture,kansas,august 10
heron,kansas,august 05
long-tailed duck,new york,may 10
vulture,new york,september 01
flamingo,kentucky,september 11
bald eagle,maine,june 02
bald eagle,michigan,september 06
bald eagle,maine,june 07
vulture,michigan,may 25
common teal,kentucky,october 16
little grebe,kentucky,september 20
shoebill,maine,july 30
vulture,new york,september 19
common teal,kansas,august 05
heron,missouri,july 21
albatross,kentucky,july 23
vulture,maine,april 17
common teal,missouri,august 03
common teal,missouri,august 16
little grebe,kentucky,april 22
